EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId,Season,days_to_event,weeks
Turning Gardens in Japan into Japanese Gardens: Nation. Nature. Heritage and Modernity since 1890,16/12/2021,Seminar,B1000190,A1068473,1,TRUE,0,24607,Attending,Attendee,Standard,22/08/2021,219,Winter,116,16.57142857
THE DIRECTOR’S SEMINAR SERIES: The Role of Border Cities in International Law,04/11/2021,,B1000192,A1068475,1,TRUE,0,24618,Attending,Attendee,Standard,22/08/2021,219,Autumn,74,10.57142857
Financial Technology - Challenges for the Law - Seminar and  Book Launch,03/09/2021,,B1000196,A1068479,1,TRUE,0,24371,Attending,Attendee,Standard,22/08/2021,219,Autumn,12,1.714285714
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000197,A1068480,1,TRUE,0,24558,Attending,Attendee,Standard,22/08/2021,219,Autumn,11,1.571428571
Women and the Invention of the Renaissance,13/09/2021,Short Course,B1000198,A1068481,1,TRUE,90,24534,Attending,Warburg staff and fellows. external students. unwaged,Warburg staff & fellows. external students. unwaged,23/08/2021,219,Autumn,21,3
Women and the Invention of the Renaissance,13/09/2021,Short Course,B1000199,A1068482,1,TRUE,100,24534,Attending,Standard,Standard,23/08/2021,219,Autumn,21,3
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000200,A1068483,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000204,A1068487,1,TRUE,0,24442,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000208,A1068491,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000209,A1068492,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000210,A1068493,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000212,A1068495,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000213,A1068496,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000214,A1068497,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000215,A1068498,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000218,A1068501,1,TRUE,0,24442,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1000222,A1068505,1,TRUE,0,24574,Attending,Attendee,Standard,23/08/2021,219,Autumn,17,2.428571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000223,A1068506,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Georg Joseph Kamel SJ (1661–1706): Natural and Medical Knowledge in Transit Between the Philippines and Europe,07/10/2021,Seminar,B1000227,A1068510,1,TRUE,0,24602,Attending,Attendee,Standard,23/08/2021,219,Autumn,45,6.428571429
Plant knowledge depicted: Botanical identifications of seventeenth-century illustrations of Dutch Brazil,21/10/2021,Seminar,B1000228,A1068511,1,TRUE,0,24603,Attending,Attendee,Standard,23/08/2021,219,Autumn,59,8.428571429
The Venetian interest in Moorish Spain and its impact on sixteenth-century Italian gardens  ,04/11/2021,Seminar,B1000229,A1068512,1,TRUE,0,24604,Attending,Attendee,Standard,23/08/2021,219,Autumn,73,10.42857143
Numbers of Paper Gardens: Notes on Western Attitudes to Chinese Gardens since 1860,18/11/2021,Seminar,B1000230,A1068513,1,TRUE,0,24605,Attending,Attendee,Standard,23/08/2021,219,Autumn,87,12.42857143
British ‘Japan Gardens’ and Japanese ‘Western-style’: Cultural exchange between Meiji-era Japan and Victorian/Edwardian Britain (1850-1914),02/12/2021,Seminar,B1000231,A1068514,1,TRUE,0,24606,Attending,Attendee,Standard,23/08/2021,219,Winter,101,14.42857143
Turning Gardens in Japan into Japanese Gardens: Nation. Nature. Heritage and Modernity since 1890,16/12/2021,Seminar,B1000232,A1068515,1,TRUE,0,24607,Attending,Attendee,Standard,23/08/2021,219,Winter,115,16.42857143
A Century of Pilgrimage: Landscape and Memory in Visiting and Revisiting the Western Front. 1919–2019,20/10/2021,Seminar,B1000234,A1068517,1,TRUE,0,24599,Attending,Attendee,Standard,23/08/2021,219,Autumn,58,8.285714286
Classical Greek - Beginners,07/10/2021,Short Course,B1000235,A1068518,1,TRUE,160,24576,Attending,Standard,Standard,23/08/2021,219,Autumn,45,6.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000237,A1068520,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1000238,A1068521,1,TRUE,0,24520,Attending,Attendee,Standard,23/08/2021,219,Autumn,16,2.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000240,A1068523,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000241,A1068524,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000242,A1068525,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000244,A1068527,1,TRUE,0,24442,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1000245,A1068528,1,TRUE,0,24507,Attending,Attendee,Standard,23/08/2021,219,Autumn,17,2.428571429
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1000246,A1068529,1,TRUE,0,24463,Attending,Attendee,Standard,23/08/2021,219,Autumn,59,8.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000248,A1068531,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
THE DIRECTOR’S SEMINAR SERIES: The Role of Border Cities in International Law,04/11/2021,,B1000249,A1068532,1,TRUE,0,24618,Attending,Attendee,Standard,23/08/2021,219,Autumn,73,10.42857143
After the Virus: Lessons from the Past for a Better Future,23/09/2021,Lecture,H&P231000250,A1068533,1,TRUE,0,24621,Attending,Attendee,Standard,23/08/2021,219,Autumn,31,4.428571429
THE DIRECTOR’S SEMINAR SERIES: Goblin Market and the World of Contract,27/10/2021,,B1000251,A1068534,1,TRUE,0,24617,Attending,Attendee,Standard,23/08/2021,219,Autumn,65,9.285714286
THE DIRECTOR’S SEMINAR SERIES: The Role of Border Cities in International Law,04/11/2021,,B1000252,A1068535,1,TRUE,0,24618,Attending,Attendee,Standard,23/08/2021,219,Autumn,73,10.42857143
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000253,A1068536,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000256,A1068539,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000259,A1068542,1,TRUE,0,24442,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
Latin Palaeography,01/10/2021,Short Course,B1000260,A1068543,1,TRUE,175,24579,Attending,Standard,Standard,23/08/2021,219,Autumn,39,5.571428571
Debating the Zeitgeist and Being Second Generation,29/09/2021,Seminar,B1000261,A1068544,1,TRUE,0,24608,Attending,Attendee,Standard,23/08/2021,219,Autumn,37,5.285714286
Innocence and Experience: Childhood and the 1930s Refugees,01/12/2021,Conference / Symposium,B1000262,A1068545,1,TRUE,0,24623,Attending,Attendee,Standard,23/08/2021,219,Winter,100,14.28571429
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000264,A1068547,1,TRUE,0,24434,Attending,Attendee,Standard,23/08/2021,219,Autumn,25,3.571428571
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1000265,A1068548,1,TRUE,0,24520,Attending,Attendee,Standard,23/08/2021,219,Autumn,16,2.285714286
After the Virus: Lessons from the Past for a Better Future,23/09/2021,Lecture,H&P231000266,A1068549,1,TRUE,0,24621,Attending,Attendee,Standard,23/08/2021,219,Autumn,31,4.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000269,A1068552,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000271,A1068554,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000273,A1068556,1,TRUE,0,24558,Attending,Attendee,Standard,23/08/2021,219,Autumn,10,1.428571429
The Venetian interest in Moorish Spain and its impact on sixteenth-century Italian gardens  ,04/11/2021,Seminar,B1000277,A1068560,1,TRUE,0,24604,Attending,Attendee,Standard,23/08/2021,219,Autumn,73,10.42857143
After the Virus: Lessons from the Past for a Better Future,23/09/2021,Lecture,H&P231000279,A1068562,1,TRUE,0,24621,Attending,Attendee,Standard,23/08/2021,219,Autumn,31,4.428571429
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000280,A1068563,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1000281,A1068564,1,TRUE,0,24463,Attending,Attendee,Standard,24/08/2021,219,Autumn,58,8.285714286
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1000282,A1068565,1,TRUE,0,24463,Attending,Attendee,Standard,24/08/2021,219,Autumn,58,8.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000283,A1068566,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000285,A1068568,1,TRUE,0,24442,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000287,A1068570,1,TRUE,0,24434,Attending,Attendee,Standard,24/08/2021,219,Autumn,24,3.428571429
Narratives of Selfhood and Ambivalence,30/09/2021,Conference / Symposium,B1000288,A1068571,1,TRUE,0,24529,Attending,Attendee,Standard,24/08/2021,219,Autumn,37,5.285714286
Narratives of Selfhood and Ambivalence,30/09/2021,Conference / Symposium,B1000300,A1068583,1,TRUE,0,24529,Attending,Attendee,Standard,24/08/2021,219,Autumn,37,5.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000301,A1068584,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Late Medieval and Renaissance Latin (Beginner. Intermediate & Advanced),06/10/2021,Short Course,B1000304,A1068587,1,TRUE,400,24525,Attending,External students / unwaged - Advanced Latin,External students / unwaged - Advanced Latin,24/08/2021,219,Autumn,43,6.142857143
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000307,A1068590,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
A Century of Pilgrimage: Landscape and Memory in Visiting and Revisiting the Western Front. 1919–2019,20/10/2021,Seminar,B1000309,A1068592,1,TRUE,0,24599,Attending,Attendee,Standard,24/08/2021,219,Autumn,57,8.142857143
At the Limit of Power? The British Army. Upper Silesia. and European Diplomacy. 1920–22,15/12/2021,Seminar,B1000310,A1068593,1,TRUE,0,24601,Attending,Attendee,Standard,24/08/2021,219,Winter,113,16.14285714
Narratives of Selfhood and Ambivalence,30/09/2021,Conference / Symposium,B1000311,A1068594,1,TRUE,0,24529,Attending,Attendee,Standard,24/08/2021,219,Autumn,37,5.285714286
Classical Greek - Beginners,07/10/2021,Short Course,B1000318,A1068601,1,TRUE,140,24576,Attending,External students / unwaged,External students / unwaged,24/08/2021,219,Autumn,44,6.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000321,A1068605,1,TRUE,0,24442,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000324,A1068608,1,TRUE,0,24442,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000326,A1068610,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000327,A1068611,1,TRUE,0,24558,Attending,Attendee,Standard,24/08/2021,219,Autumn,9,1.285714286
Latin Palaeography,01/10/2021,Short Course,B1000333,A1068617,1,TRUE,160,24579,Attending,External students / unwaged,External students / unwaged,24/08/2021,219,Autumn,38,5.428571429
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1000339,A1068623,1,TRUE,0,24598,Attending,Attendee,Standard,24/08/2021,219,Autumn,20,2.857142857
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1000342,A1068626,1,TRUE,0,24434,Attending,Attendee,Standard,24/08/2021,219,Autumn,24,3.428571429
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1000347,A1068631,1,TRUE,0,24507,Attending,Attendee,Standard,24/08/2021,219,Autumn,16,2.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1000353,A1068637,1,TRUE,0,24562,Attending,Attendee,Standard,24/08/2021,219,Autumn,16,2.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1000354,A1068638,1,TRUE,0,24558,Attending,Attendee,Standard,25/08/2021,219,Autumn,8,1.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1000355,A1068639,1,TRUE,0,24442,Attending,Attendee,Standard,25/08/2021,219,Autumn,8,1.142857143
The Venetian interest in Moorish Spain and its impact on sixteenth-century Italian gardens  ,04/11/2021,Seminar,B1000356,A1068640,1,TRUE,0,24604,Attending,Attendee,Standard,25/08/2021,219,Autumn,71,10.14285714
British ‘Japan Gardens’ and Japanese ‘Western-style’: Cultural exchange between Meiji-era Japan and Victorian/Edwardian Britain (1850-1914),02/12/2021,Seminar,B1000357,A1068641,1,TRUE,0,24606,Attending,Attendee,Standard,25/08/2021,219,Winter,99,14.14285714
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1000359,A1068643,1,TRUE,0,24562,Attending,Attendee,Standard,25/08/2021,219,Autumn,15,2.142857143
